TOTUSJH,TOTBSQ,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,TOTFZ,MEANPOT,EPSZ,MEANSHR,SHRGT45,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZH,TOTFY,MEANJZD,MEANALP,TOTFX,EPSY,EPSX,R_VALUE,CRVAL1,CRLN_OBS,CRLT_OBS,CRVAL2,HC_ANGLE,SPEI,LAT_MIN,LON_MIN,LAT_MAX,LON_MAX,DateTime,IS_TMFI
11.57438206,64540321.59,5.53e+20,314962000000.0,0.183643554,34871397199.0,1.5e+20,-4.91e+22,1417.457429,-0.572903049,22.60735427,2.040816327,29.44392893,124.5393408,123.3449466,52.09720064,0.000624638,2.02e+22,0.21814257,0.003618034,2.01e+22,-0.235286033,-0.234228591,0.0,73.263748,90.743851,3.447512,16.20145,21.52027339,True,14.792603,-20.407322,16.89109,-15.771835,2010-07-06 13:12:00,True
9.790546914,57108218.53,4.28e+20,258594000000.0,0.291299922,81766391529.0,1.31e+20,-4.34e+22,1284.959007,-0.57270334,21.47068158,1.992031873,28.76967653,119.4523464,118.8510645,50.21285187,-0.001160557,1.78e+22,0.599138943,-0.006486717,1.88e+22,-0.234143713,-0.248101428,0.0,73.265404,90.633453,3.447762,16.20145,21.43074008,True,14.795109,-20.298706,16.893724,-15.668127,2010-07-06 13:24:00,True
9.421786962,54785952.57,4.34e+20,247654000000.0,2.350879767,240538000000.0,1.26e+20,-4.3e+22,1357.191826,-0.590845253,22.04785945,4.564315353,28.69787245,125.8269071,126.8523866,52.16012135,-0.009754688,1.84e+22,1.835701002,-0.053946498,1.57e+22,-0.253397864,-0.21560368,0.0,73.267014,90.52301,3.44802,16.20145,21.34140543,True,14.796958,-20.18996,16.895067,-15.541141,2010-07-06 13:36:00,True
9.901802489,57223147.49,5.16e+20,277724000000.0,1.870578922,208378000000.0,1.37e+20,-4.37e+22,1392.621602,-0.575529733,23.42937337,5.017921147,29.43113944,123.5013362,123.0951364,50.36827826,-0.006704584,1.85e+22,0.773158281,-0.041496139,1.76e+22,-0.243044487,-0.23185656,0.0,73.268631,90.412529,3.448286,16.20145,21.25223544,True,14.798451,-20.060699,16.869423,-15.437066,2010-07-06 13:48:00,True
8.809063712,56843539.71,4.69e+20,232571000000.0,1.011672207,78475050287.0,1.31e+20,-4.38e+22,1430.109922,-0.580156498,22.14560828,2.429149798,28.1175408,117.1527148,116.3460008,52.23361606,-0.004095839,1.84e+22,0.570327137,-0.022526234,1.81e+22,-0.243739284,-0.239528146,0.0,73.270203,90.302002,3.448562,16.20145,21.16326656,True,14.801259,-19.951229,16.871725,-15.309214,2010-07-06 14:00:00,True
9.533136035,55453982.94,4.13e+20,250702000000.0,0.184196794,32186316252.0,1.31e+20,-4.44e+22,1254.213006,-0.602818527,21.76249425,4.435483871,28.34652492,118.9977933,118.9938312,52.91980171,-0.000742729,1.69e+22,0.238713839,-0.004144718,1.55e+22,-0.229197784,-0.21095618,0.0,73.271736,90.191437,3.448851,16.20145,21.07450114,True,14.802785,-19.823008,16.872126,-15.208613,2010-07-06 14:12:00,True
10.92172082,59943609.92,4.6e+20,284346000000.0,0.087886146,153371000000.0,1.44e+20,-5e+22,1268.06166,-0.627933365,21.64832342,1.098901099,27.33836183,122.6243114,121.7507772,52.51962633,-0.000321927,1.68e+22,1.033348211,-0.001801237,1.81e+22,-0.211394234,-0.227391073,1.544530957,73.273224,90.080826,3.449153,16.20145,20.9859402,True,14.805645,-19.715729,16.874483,-15.080337,2010-07-06 14:24:00,True
9.906810303,56955024.16,4.39e+20,249205000000.0,0.543665653,94751650634.0,1.31e+20,-4.41e+22,1367.31401,-0.583375317,21.79894043,2.892561983,28.92461698,125.7291008,123.9679554,54.81332559,-0.002246552,1.7e+22,0.720186224,-0.012057187,1.87e+22,-0.224954883,-0.247831306,0.0,73.274574,89.970177,3.44947,16.20145,20.89766448,True,14.807705,-19.583769,16.876055,-14.979319,2010-07-06 14:36:00,True
10.02133093,54444294.96,3.82e+20,250542000000.0,2.285853165,236265000000.0,1.23e+20,-4.22e+22,1274.255584,-0.58367552,20.45377315,0.442477876,29.76322915,132.1460433,131.1746918,57.3044335,-0.010114395,1.67e+22,1.922968134,-0.053022444,1.66e+22,-0.231126188,-0.229894818,0.0,73.276001,89.859497,3.449805,16.20145,20.80951126,True,14.808905,-19.4494,16.848711,-14.879203,2010-07-06 14:48:00,True
10.5223114,55949416.12,4.27e+20,267112000000.0,0.91562555,70361994114.0,1.29e+20,-4.42e+22,1312.642919,-0.595439078,22.38866757,3.265306122,30.45086002,128.7136389,127.3583412,58.58964847,-0.003737247,1.67e+22,0.073032075,-0.020515028,1.73e+22,-0.225326069,-0.232593168,0.0,73.277374,89.748772,3.450157,16.20145,20.72157587,True,14.809872,-19.31407,16.849184,-14.749935,2010-07-06 15:00:00,True
10.29955378,51974275.17,3.87e+20,272072000000.0,1.241081678,148309000000.0,1.22e+20,-4.09e+22,1244.97138,-0.592427335,21.93384627,5.128205128,30.07076379,130.4273378,128.815652,56.29600283,-0.005303768,1.42e+22,1.165861197,-0.029990402,1.61e+22,-0.205868289,-0.233104866,1.819087912,73.278709,89.638008,3.450529,16.20145,20.63385134,True,14.811126,-19.177553,16.848688,-14.649955,2010-07-06 15:12:00,True
6.35430803,42235456.97,2.8e+20,167000000000.0,1.246054123,106327000000.0,1e+20,-3.29e+22,1096.929695,-0.58711343,21.0921149,3.645833333,30.11519626,119.6912905,122.4475733,48.08776021,-0.006489865,1.13e+22,1.018697275,-0.037177633,1.44e+22,-0.200884896,-0.256882197,2.005246188,73.280014,89.527214,3.450923,16.20145,20.54633995,True,14.814362,-19.042486,16.852053,-14.548945,2010-07-06 15:24:00,True
6.868007448,41000334.46,2.71e+20,177253000000.0,0.603041938,95147629289.0,9.55e+19,-3.23e+22,1167.882919,-0.592698328,19.64892267,0.0,29.3166125,126.4660292,126.5967176,52.74076384,-0.003445954,1.06e+22,1.000157158,-0.018469562,1.42e+22,-0.193759461,-0.25996928,2.198431295,73.281235,89.416382,3.451339,16.20145,20.4590801,True,14.817074,-18.907562,16.825537,-14.419866,2010-07-06 15:36:00,True
6.065509284,36751375.46,2.16e+20,156040000000.0,1.148981453,108786000000.0,8.6e+19,-2.95e+22,1035.223055,-0.604258321,18.12421264,0.0,28.47654466,131.6869652,131.3141033,54.50635725,-0.007318353,1.01e+22,-0.021294101,-0.038975807,1.17e+22,-0.207520934,-0.238938974,0.0,73.282417,89.305519,3.451779,16.20145,20.37204366,True,14.819317,-18.773037,16.826069,-14.321626,2010-07-06 15:48:00,True
6.245323122,36471794.53,2e+20,152002000000.0,1.378668684,120980000000.0,8.3e+19,-2.91e+22,1006.43508,-0.600722312,17.51530028,0.0,28.8131205,140.4052437,141.4756474,55.19971641,-0.009191125,8.37e+21,0.790540956,-0.047229873,1.24e+22,-0.172894984,-0.255517095,0.0,73.283623,89.194626,3.452244,16.20145,20.28518494,True,14.820127,-18.639059,16.825821,-14.219422,2010-07-06 16:00:00,True
6.412183055,34925388.25,1.87e+20,161237000000.0,0.83323622,91228293442.0,8.18e+19,-2.79e+22,924.7623836,-0.601453418,17.04032787,0.0,28.958951,133.3416495,134.8821373,52.70852188,-0.005481817,8.3e+21,1.104109928,-0.029794945,1.19e+22,-0.179053043,-0.255840177,0.0,73.284805,89.083702,3.452735,16.20145,20.19854264,True,14.822327,-18.506048,16.79805,-14.094279,2010-07-06 16:12:00,True
5.26703786,33048893.94,1.89e+20,129369000000.0,1.407124636,145138000000.0,7.44e+19,-2.66e+22,1092.91207,-0.607153359,18.13536689,0.0,28.887814,129.8405747,131.3303035,56.03294502,-0.010824036,8.77e+21,2.053852342,-0.052984436,1.08e+22,-0.199735485,-0.246365476,0.0,73.285957,88.972755,3.453254,16.20145,20.11212917,True,14.824835,-18.371763,16.799469,-13.993879,2010-07-06 16:24:00,True
5.254570287,30070317.12,1.98e+20,127529000000.0,1.520766245,129267000000.0,6.55e+19,-2.27e+22,1297.05364,-0.568502825,18.61902471,0.869565217,29.95518467,139.2751876,138.2155975,60.40410526,-0.013224054,9.08e+21,2.0678821,-0.064486551,1.04e+22,-0.227257559,-0.259841549,0.0,73.287079,88.861778,3.453801,16.20145,20.025942,True,14.82806,-18.257772,16.77273,-13.892454,2010-07-06 16:36:00,False
4.887935605,24690366.08,1.62e+20,118410000000.0,1.783443194,138328000000.0,5.45e+19,-1.88e+22,1255.631355,-0.573872315,19.35720331,1.030927835,29.44831206,142.6798514,141.0217766,55.89912082,-0.018386012,7.65e+21,1.071025848,-0.091789341,8.37e+21,-0.233211638,-0.255377334,0.0,73.288078,88.750778,3.454377,16.20145,19.94005969,True,14.830578,-18.135183,16.743374,-13.767525,2010-07-06 16:48:00,False
4.028370541,21000094.79,1.27e+20,92729636734.0,1.50253027,137449000000.0,4.66e+19,-1.69e+22,1214.246533,-0.604902614,18.37314074,0.0,27.10264932,121.181616,122.9873675,52.87673315,-0.019019371,6.93e+21,1.310427308,-0.089162715,6.65e+21,-0.24854769,-0.238298976,0.0,73.289154,88.639755,3.454983,16.20145,19.85433185,True,14.832507,-18.022535,16.71723,-13.665117,2010-07-06 17:00:00,True
4.138914043,23092962.98,1.45e+20,97613382372.0,0.425905538,15407838549.0,5.23e+19,-1.87e+22,1202.234337,-0.610241968,18.75309568,0.0,27.23526499,124.2056071,123.8940614,54.36076734,-0.004680281,7.42e+21,-0.080027302,-0.022907225,7.04e+21,-0.242070702,-0.229503384,0.0,73.290207,88.528709,3.45562,16.20145,19.76883731,True,14.834059,-17.922569,16.717535,-13.565397,2010-07-06 17:12:00,True
4.190765607,26764930.88,1.82e+20,96965646092.0,0.651925376,30908580588.0,5.87e+19,-2.1e+22,1360.231562,-0.591132167,20.34706344,2.97029703,27.87236297,124.0647993,123.4053067,56.94833729,-0.006454707,7.8e+21,-0.563004391,-0.030616497,9.48e+21,-0.219490861,-0.266788083,0.0,73.291252,88.417648,3.456288,16.20145,19.68357382,True,14.835815,-17.797993,16.69359,-13.467755,2010-07-06 17:24:00,True
4.733322198,26638920.13,1.7e+20,104443000000.0,1.817467028,147653000000.0,5.71e+19,-2.18e+22,1376.882552,-0.614971159,18.9522388,0.0,26.63216843,142.4903871,139.7053131,62.59737755,-0.019542656,8.32e+21,1.805482565,-0.084491914,8.28e+21,-0.235108632,-0.23407432,0.0,73.292274,88.306572,3.456989,16.20145,19.59855452,True,14.838217,-17.68882,16.696135,-13.341451,2010-07-06 17:36:00,True
5.165271823,27975552.19,2.04e+20,133319000000.0,1.645842001,163198000000.0,6.16e+19,-2e+22,1310.971877,-0.538901012,21.54424669,0.0,31.98287909,134.6291845,133.6059304,57.67544112,-0.014067026,9.13e+21,1.385444321,-0.07645903,9.34e+21,-0.24583041,-0.251313808,0.0,73.293236,88.195488,3.457722,16.20145,19.51381613,True,14.841182,-17.585289,16.699799,-13.24107,2010-07-06 17:48:00,True
5.788292835,29819723.5,2.45e+20,140531000000.0,1.161282506,186356000000.0,6.35e+19,-2.09e+22,1644.084156,-0.528316208,21.92436623,0.892857143,31.23660842,149.1837289,146.6483356,66.08340484,-0.010368594,9.69e+21,3.06118045,-0.050962538,9.7e+21,-0.244678346,-0.244864512,0.0,73.294182,88.084381,3.458488,16.20145,19.42931665,True,14.843387,-17.459845,16.701595,-13.140539,2010-07-06 18:00:00,False
3.748516452,23284643.67,1.82e+20,92706872788.0,1.09226692,99978400962.0,5.12e+19,-1.6e+22,1472.683926,-0.518229822,20.45436813,4.301075269,32.09057982,141.2004933,141.0002336,61.92553316,-0.011744806,7.55e+21,1.495544644,-0.061794762,7.59e+21,-0.244315599,-0.24548474,0.0,73.295174,87.973274,3.459288,16.20145,19.34502956,True,14.84537,-17.353756,16.703173,-13.042609,2010-07-06 18:12:00,False
5.19176618,28241106.29,2.25e+20,122678000000.0,1.677678294,152912000000.0,5.91e+19,-1.97e+22,1660.678931,-0.524570374,20.37430313,0.980392157,30.73631478,146.8928322,146.0462479,66.89806989,-0.016447826,9e+21,1.821263685,-0.077930866,9.33e+21,-0.239946516,-0.248892974,0.0,73.296158,87.86216,3.460121,16.20145,19.26099403,True,14.848127,-17.22942,16.706081,-12.943216,2010-07-06 18:24:00,True
5.028024589,32340232.88,2.41e+20,123354000000.0,1.119992035,110364000000.0,7.01e+19,-2.36e+22,1489.319238,-0.549093475,19.66050937,0.819672131,29.04665083,131.1787737,132.0483751,60.24419014,-0.009180263,1.16e+22,1.664320172,-0.044712007,1.02e+22,-0.269992648,-0.236554728,0.0,73.297134,87.751038,3.460988,16.20145,19.17721196,True,14.850327,-17.123739,16.708424,-12.819087,2010-07-06 18:36:00,True
3.682563057,22449021.1,1.35e+20,80910730007.0,1.268907062,105446000000.0,4.52e+19,-1.66e+22,1412.391797,-0.556934926,18.24862414,2.777777778,29.34427181,145.7534812,152.237426,57.8267962,-0.017623709,7.77e+21,1.579797769,-0.072609248,7.19e+21,-0.260785329,-0.241184034,0.0,73.298065,87.639915,3.461888,16.20145,19.09371981,True,14.852352,-16.995049,16.710596,-12.68576,2010-07-06 18:48:00,True
4.287348154,24710481.07,1.5e+20,100608000000.0,0.972209774,103548000000.0,5.11e+19,-1.63e+22,1284.278833,-0.497527031,18.01584876,0.0,31.23647522,143.846932,146.8300953,65.4088563,-0.011047838,9.11e+21,1.743523583,-0.052545328,7.54e+21,-0.277550517,-0.229734584,0.0,73.298988,87.528786,3.462822,16.20145,19.01048906,True,14.855432,-16.889235,16.713247,-12.553357,2010-07-06 19:00:00,True
4.741532632,28227865.66,1.74e+20,102598000000.0,0.613964291,74356326189.0,5.7e+19,-2.21e+22,1471.153295,-0.590387575,18.54840038,0.0,28.10595542,152.238664,156.0598703,60.3759116,0.006898475,9.34e+21,-1.273131631,0.027352189,7.83e+21,-0.249188562,-0.208917064,0.0,73.299973,87.417671,3.46379,16.20145,18.92748646,True,14.832581,-16.762087,16.715054,-12.421675,2010-07-06 19:12:00,True
3.298914978,19620157.37,1.53e+20,82173825398.0,0.404130166,44121866157.0,4.11e+19,-1.52e+22,1667.526877,-0.585212133,21.42089976,1.449275362,28.62494028,128.8184534,130.2500682,60.9692566,0.005856959,7.02e+21,-1.176451376,0.025987314,6.03e+21,-0.269365285,-0.231608242,0.0,73.300949,87.306549,3.464791,16.20145,18.84475304,True,14.832413,-16.6569,16.717558,-12.291838,2010-07-06 19:24:00,False
3.204907102,19124269.24,1.31e+20,85935253475.0,0.661900867,123628000000.0,4.44e+19,-1.48e+22,1231.448915,-0.583909866,20.1725003,0.0,28.21842357,116.7419356,121.058274,50.50795769,-0.008273761,7.01e+21,2.843130975,-0.043702636,5.56e+21,-0.275990149,-0.21882719,1.02155149,73.301941,87.195442,3.465825,16.20145,18.76229015,True,14.809154,-16.528732,16.721598,-12.161105,2010-07-06 19:36:00,True
4.239495438,24478675.05,1.88e+20,95765934287.0,0.084291742,28327306000.0,5.22e+19,-2.02e+22,1680.80757,-0.621121712,20.70240764,1.19047619,27.09138593,139.5809119,141.7356996,58.90882932,-0.001003473,8.3e+21,0.620430619,-0.004248264,6.99e+21,-0.255370796,-0.214972931,0.0,73.30294,87.084343,3.466891,16.20145,18.6801035,True,14.812603,-16.424047,16.698898,-12.029782,2010-07-06 19:48:00,True
4.652941703,22040473.78,1.91e+20,117306000000.0,0.10560164,25256870995.0,4.96e+19,-1.77e+22,1614.564875,-0.604890634,22.52686048,2.247191011,28.41903487,139.3826403,139.0833338,63.04256532,0.001186535,6.38e+21,-0.522101813,0.005970824,6.97e+21,-0.218134305,-0.238167216,0.0,73.303848,86.973251,3.46799,16.20145,18.59826615,True,14.813482,-16.296354,16.699394,-11.897804,2010-07-06 20:00:00,True
5.21537919,23651780.23,1.89e+20,136493000000.0,0.087496863,79658116319.0,5.81e+19,-1.92e+22,1249.601045,-0.612814652,22.24139357,4.385964912,29.69969383,127.6704294,129.7909402,52.679727,0.000767516,7.78e+21,1.285549554,0.00458748,5.54e+21,-0.247806938,-0.176266388,0.0,73.304878,86.862175,3.46912,16.20145,18.51663547,True,14.815213,-16.191231,16.700743,-11.766121,2010-07-06 20:12:00,True
5.020531604,25034773.36,1.88e+20,152703000000.0,0.585692581,75603437095.0,6.41e+19,-1.84e+22,1024.121865,-0.55309419,21.48893721,3.623188406,31.29053821,115.438673,117.5224611,52.02560932,-0.004244149,9.03e+21,0.379338643,-0.030127165,6.84e+21,-0.271742965,-0.205813328,0.0,73.305916,86.751114,3.47028,16.20145,18.43529782,True,14.790897,-16.061157,16.705824,-11.636265,2010-07-06 20:24:00,True
6.148769337,30835272.52,2.63e+20,200409000000.0,0.30389981,178339000000.0,7.81e+19,-2.08e+22,1040.844121,-0.508341354,25.4404514,14.21052632,36.9096971,102.4612876,105.1746407,49.24328666,-0.001599473,1.08e+22,1.726833564,-0.013068116,5.89e+21,-0.264915862,-0.143747132,0.0,73.306969,86.640068,3.471471,16.20145,18.35425127,True,14.793243,-15.953939,16.707273,-11.506848,2010-07-06 20:36:00,True
7.014469478,31632420.85,2.55e+20,234854000000.0,0.589036282,37811146807.0,8.42e+19,-2.37e+22,918.4607541,-0.563919609,25.79105452,13.39712919,34.08173575,115.0839057,116.3611852,51.43207995,0.002818355,1.08e+22,-0.211720377,0.023813607,6.4e+21,-0.256295853,-0.15246292,0.0,73.308044,86.529045,3.472691,16.20145,18.27350178,True,14.795664,-15.82618,16.709352,-11.376723,2010-07-06 20:48:00,True
15.03176106,77468461.86,1.05e+21,484334000000.0,0.853981156,218550000000.0,1.48e+20,-3.14e+22,1850.561163,-0.305606243,36.81493056,34.34579439,50.18250609,104.1361805,107.650958,52.87171534,-0.001995283,1.03e+22,-0.246219726,-0.016886558,1.42e+22,-0.100511282,-0.138078726,0.0,73.309097,86.418045,3.473939,16.20145,18.19308514,True,14.798354,-15.719449,16.685143,-11.006351,2010-07-06 21:00:00,True
14.98361128,61588398.38,4.02e+20,407487000000.0,3.486792797,174607000000.0,1.28e+20,-4.58e+22,980.7445246,-0.559534108,27.06750159,13.59223301,33.74939105,115.3555569,116.8939383,56.53250985,-0.011284119,1.23e+22,1.039560539,-0.072604301,1.3e+22,-0.150355745,-0.158931332,0.0,73.310165,86.307068,3.475214,16.20145,18.11297956,True,14.799888,-15.589902,16.685844,-10.875252,2010-07-06 21:12:00,True
18.29165735,90123613.55,8.69e+20,504979000000.0,1.315640426,104415000000.0,1.62e+20,-4.91e+22,1569.938805,-0.41034198,33.9504532,28.05755396,49.1922852,112.8000743,113.9526248,58.0561138,-0.003155013,1.43e+22,-0.460648836,-0.020701613,1.87e+22,-0.11944687,-0.156645242,0.0,73.31131,86.196114,3.476515,16.20145,18.03314616,True,14.802797,-15.462976,16.688416,-10.586008,2010-07-06 21:24:00,True
16.40928957,84691003.44,1e+21,465523000000.0,2.121858789,312892000000.0,1.42e+20,-3.79e+22,1965.202466,-0.337206098,39.55770261,36.19791667,52.19850242,106.5041672,108.0480054,60.13643624,0.005525674,1.41e+22,-0.374928788,0.037472343,1.93e+22,-0.125806328,-0.172016237,0.0,73.312492,86.08519,3.477841,16.20145,17.95362314,True,14.807698,-15.357479,16.692932,-10.423867,2010-07-06 21:36:00,True
19.22113138,99384892.96,7.71e+20,464547000000.0,0.378237323,63753685653.0,1.71e+20,-6.22e+22,1600.092474,-0.471429782,29.96179817,20.38567493,44.88936841,134.4438072,139.4835176,68.61263372,-0.001041976,1.63e+22,-0.027473133,-0.005172904,2.3e+22,-0.123255213,-0.174633155,0.0,73.313698,85.974297,3.479191,16.20145,17.87442522,True,14.811266,-15.228412,16.669447,-10.232066,2010-07-06 21:48:00,True
17.89070711,104587754.1,7.27e+20,384395000000.0,3.088839644,232126000000.0,1.74e+20,-6.81e+22,1610.851676,-0.489969696,27.57319316,17.05882353,42.79201812,141.0654609,145.5716015,66.96534542,-0.009084822,1.89e+22,0.610950985,-0.039643052,2.61e+22,-0.136010037,-0.187597599,0.0,73.314934,85.863434,3.480563,16.20145,17.79555319,True,14.813417,-15.098243,16.670271,-10.100576,2010-07-06 22:00:00,True
20.8678653,109071971.5,9.45e+20,441700000000.0,3.677924485,209998000000.0,1.76e+20,-6.83e+22,2021.982707,-0.471341426,30.99710903,21.02272727,44.78437188,136.7319444,141.2690082,68.88279294,-0.010448649,1.95e+22,1.097475233,-0.045835944,2.97e+22,-0.134480598,-0.205264152,0.0,73.316101,85.752602,3.481956,16.20145,17.71708112,True,14.81621,-14.967422,16.670668,-9.97248,2010-07-06 22:12:00,True
23.21966561,112567503.7,8.42e+20,435947000000.0,6.178679979,387759000000.0,1.73e+20,-7.26e+22,2000.442975,-0.485867485,27.81765033,19.24290221,43.62421015,136.3766933,142.4561572,70.94148107,-0.019491104,2.47e+22,1.565721061,-0.073880969,2.84e+22,-0.164908914,-0.190258656,0.0,73.317406,85.641808,3.483369,16.20145,17.63887577,True,14.820148,-14.835867,16.648985,-9.585745,2010-07-06 22:24:00,True
20.1806553,122961405.3,7.85e+20,379562000000.0,4.452305935,194307000000.0,1.95e+20,-8.78e+22,1900.992404,-0.537710584,21.60182969,8.038585209,36.23918479,170.9559442,173.4613236,78.76220447,-0.014316096,2.63e+22,0.924068235,-0.04709465,3.25e+22,-0.161189106,-0.199120901,0.0,73.318741,85.531044,3.4848,16.20145,17.5610124,True,14.823586,-14.703827,16.651079,-9.454987,2010-07-06 22:36:00,True
21.09505241,110553120.3,6.72e+20,373261000000.0,2.796581668,105369000000.0,1.7e+20,-7.67e+22,1854.461626,-0.522190284,21.47563301,5.860805861,38.31555026,173.4041284,179.3142949,81.96076619,-0.010243889,2.05e+22,0.709995364,-0.033236674,2.95e+22,-0.139571165,-0.201037379,0.0,73.320122,85.420319,3.486247,16.20145,17.48349227,True,14.797339,-14.572621,16.65011,-9.326573,2010-07-06 22:48:00,True
18.63700645,109869302.3,5.91e+20,342642000000.0,6.675522866,390762000000.0,1.8e+20,-7.99e+22,1525.169475,-0.547355064,19.90961741,4.452054795,34.66080488,161.5022202,165.0134661,73.07840641,-0.02286138,2.28e+22,2.269365803,-0.078532412,2.99e+22,-0.156470229,-0.204598689,0.0,73.321533,85.309631,3.48771,16.20145,17.40632957,True,14.800368,-14.441145,16.627337,-9.19781,2010-07-06 23:00:00,True
17.99036694,109557168.4,6.77e+20,355034000000.0,4.71790641,352685000000.0,1.77e+20,-7.82e+22,1764.409615,-0.53744967,22.026025,7.612456747,36.52840688,150.6748883,152.6751113,72.01698944,-0.016324936,2.65e+22,2.244811151,-0.056019291,2.69e+22,-0.182232184,-0.185176701,0.0,73.322929,85.198982,3.489186,16.20145,17.3295628,True,14.803234,-14.30905,16.628916,-9.06843,2010-07-06 23:12:00,True
19.83550097,112253911.1,5.27e+20,371614000000.0,2.586352731,70267186664.0,1.83e+20,-8.54e+22,1426.34351,-0.573012878,19.28122433,5.035971223,33.53805559,168.7132472,173.193753,81.91048799,-0.009303427,2.33e+22,0.464933662,-0.029294358,2.37e+22,-0.156540725,-0.159108608,0.0,73.324371,85.088371,3.490673,16.20145,17.2531561,True,14.805337,-14.178523,16.62973,-8.942,2010-07-06 23:24:00,True
20.63690827,110885877.0,5e+20,348282000000.0,2.998339799,99798874597.0,1.75e+20,-8.31e+22,1486.895064,-0.56402868,17.98809253,2.766798419,32.10071417,165.2335034,172.6805927,77.13322528,-0.011851145,1.91e+22,0.725572974,-0.034577206,2.33e+22,-0.129410889,-0.157978626,0.0,73.325905,84.977806,3.492171,16.20145,17.17708909,True,14.780271,-14.04462,16.632431,-8.813008,2010-07-06 23:36:00,True
21.35040055,107617774.3,5.34e+20,364471000000.0,4.094364182,207040000000.0,1.71e+20,-8.16e+22,1596.385747,-0.571233556,18.51643255,2.380952381,32.15898295,174.843993,178.437964,81.91590127,-0.016247477,1.89e+22,1.51120094,-0.048427462,2.75e+22,-0.132141769,-0.192548259,0.0,73.327477,84.867279,3.493677,16.20145,17.10139991,True,14.754871,-13.910277,16.609341,-8.714289,2010-07-06 23:48:00,False
20.11587226,101885428.8,4.99e+20,344005000000.0,9.532666513,446137000000.0,1.61e+20,-7.57e+22,1586.649246,-0.559181633,17.22293388,2.109704641,33.23118052,175.3799058,180.7271376,80.50434257,-0.040222222,1.93e+22,3.14595421,-0.120015022,1.96e+22,-0.142436057,-0.144561683,0.0,73.329086,84.756783,3.49519,16.20145,17.0260904,True,14.758565,-13.777627,16.583193,-8.587762,2010-07-07 00:00:00,True
20.37712011,113193476.5,5.35e+20,373581000000.0,5.501521779,255677000000.0,1.86e+20,-8.22e+22,1376.146921,-0.546593819,18.73167983,4.436860068,33.7771066,166.009605,171.0650639,79.51307103,-0.018776525,2.52e+22,1.089814569,-0.06285143,1.91e+22,-0.167829945,-0.127143572,0.0,73.330696,84.646347,3.496708,16.20145,16.95120989,True,14.760395,-13.644698,16.523796,-8.488984,2010-07-07 00:12:00,True
19.20382987,104758862.6,5.03e+20,340653000000.0,7.471035159,369340000000.0,1.68e+20,-7.56e+22,1533.806124,-0.543685488,17.17716857,2.024291498,32.4478473,177.243942,182.1611626,84.53884461,-0.030247106,2.45e+22,2.619792013,-0.092397704,1.79e+22,-0.176341114,-0.128958488,0.0,73.332344,84.535942,3.498229,16.20145,16.87672135,True,14.733979,-13.442329,16.524981,-8.361138,2010-07-07 00:24:00,True
19.17214139,110845951.3,5.49e+20,353029000000.0,5.990970904,355670000000.0,1.86e+20,-7.93e+22,1434.466389,-0.53841693,18.30057512,2.430555556,32.30820742,162.0087776,164.722822,76.06052199,-0.020801982,2.8e+22,2.271390302,-0.070264073,2.11e+22,-0.189925961,-0.14345022,0.0,73.334091,84.425591,3.499752,16.20145,16.80260622,True,14.73512,-13.106963,16.528055,-8.232768,2010-07-07 00:36:00,True
18.25266961,100144169.6,4.94e+20,319264000000.0,8.89190654,491129000000.0,1.7e+20,-7.31e+22,1465.197913,-0.54948607,16.4448215,0.393700787,30.37573648,161.8806175,164.4014318,72.31203788,-0.035007506,2.75e+22,3.165829383,-0.114607104,2.11e+22,-0.20642047,-0.158828191,0.0,73.335876,84.315277,3.501274,16.20145,16.728901,True,14.738172,-12.80952,16.531452,-8.104696,2010-07-07 00:48:00,True
16.76804675,96285786.29,4.86e+20,308629000000.0,5.898302116,340209000000.0,1.58e+20,-6.93e+22,1536.297197,-0.542263588,19.19602112,3.361344538,31.82295373,169.4888049,173.8614725,83.28336481,-0.024782782,2.3e+22,2.628995259,-0.079439449,2.01e+22,-0.180112506,-0.157333775,0.0,73.337708,84.205009,3.502794,16.20145,16.65561194,True,14.739156,-12.608277,16.535534,-7.976667,2010-07-07 01:00:00,True
19.43374276,102196488.4,6.1e+20,353662000000.0,7.973632283,469269000000.0,1.68e+20,-7.01e+22,1779.918467,-0.516166981,20.66834975,4.651162791,31.45469927,168.6886527,169.2351231,77.20963885,-0.030905551,2.74e+22,3.34514604,-0.102920809,2.62e+22,-0.202245883,-0.193112604,0.0,73.339577,84.09478,3.50431,16.20145,16.58274801,True,14.742008,-12.412033,16.538691,-7.849339,2010-07-07 01:12:00,True
18.51882308,106076221.4,6.24e+20,327974000000.0,6.867717696,349756000000.0,1.72e+20,-7.23e+22,1849.608056,-0.513290543,17.80815699,0.393700787,31.73017239,181.9511692,179.6232926,87.97867207,-0.027038259,2.72e+22,2.524170424,-0.085566166,2.59e+22,-0.193382288,-0.183833157,0.0,73.3414,83.984604,3.50582,16.20145,16.51037782,True,14.744297,-12.245337,16.540907,-7.722102,2010-07-07 01:24:00,True
